movieID,MovieName,MovieYear,vis_x,vis_y,estimate_type,Genres,rating_count,ratings
625,Asfour Stah ,1990.0,-10.847045,-16.55821,1,Drama,25.0,3.26
626,"Thin Line Between Love and Hate, A ",1996.0,-0.24975507,-24.02996,2,Comedy,631.0,2.8787638668779714
627,"Last Supper, The ",1995.0,2.9733334,-21.295923000000002,0,Drama|Thriller,1833.0,3.547735951991271
628,Primal Fear ,1996.0,2.4313013999999997,-22.656763,2,Crime|Drama|Mystery|Thriller,11169.0,3.7585280687617515
629,Rude ,1995.0,-11.405965,-16.333939,1,Drama,24.0,3.1041666666666665
630,Carried Away ,1996.0,3.0678995,-20.672767999999998,0,Drama|Romance,223.0,3.3340807174887894
631,All Dogs Go to Heaven 2 ,1996.0,-0.09665666,-24.959652,2,Adventure|Animation|Children|Fantasy|Musical|Romance,2193.0,2.7273141814865483
632,Land and Freedom (Tierra y libertad) ,1995.0,3.9625133999999997,-18.84619,0,Drama|War,342.0,3.91812865497076
633,Denise Calls Up ,1995.0,3.3429665999999996,-20.633879999999998,0,Comedy,336.0,3.3735119047619047
634,Theodore Rex ,1995.0,-0.4460182,-23.81091,2,Comedy,334.0,2.320359281437126
635,"Family Thing, A ",1996.0,3.8309324,-21.477992999999998,0,Comedy|Drama,1100.0,3.6454545454545455
636,Frisk ,1995.0,-9.454627,-17.77524,1,Drama,35.0,2.9
637,Sgt. Bilko ,1996.0,-0.14285709,-24.939281,2,Comedy,5791.0,2.8384562251769987
638,Jack and Sarah ,1995.0,0.59136933,-22.730204,2,Romance,581.0,3.284853700516351
639,Girl 6 ,1996.0,0.36096317,-22.730885,2,Comedy|Drama,1147.0,2.922406277244987
640,Diabolique ,1996.0,-0.049353577,-24.312658,2,Drama|Thriller,3136.0,2.9705038265306123
641,"Little Indian, Big City (Un indien dans la ville) ",1994.0,-6.638439,-19.016342,3,Adventure|Children|Comedy,80.0,2.4625
642,Roula ,1995.0,-11.136827,-9.503814,4,Drama,11.0,1.9545454545454546
643,Peanuts - Die Bank zahlt alles ,1996.0,-12.063918,-15.167829000000001,1,Comedy,23.0,2.217391304347826
644,Happy Weekend ,1996.0,-12.560838,-10.806973,4,Comedy,14.0,2.142857142857143
645,Nelly & Monsieur Arnaud ,1995.0,4.1172657,-18.761244,0,Drama,302.0,3.6258278145695364
647,Courage Under Fire ,1996.0,0.43188059999999995,-24.632135,2,Action|Crime|Drama|War,7893.0,3.549410870391486
648,Mission: Impossible ,1996.0,0.24995156,-24.47382,2,Action|Adventure|Mystery|Thriller,37127.0,3.388598594015137
649,Cold Fever (Á köldum klaka) ,1995.0,3.4741244,-18.06949,0,Comedy|Drama,137.0,3.7372262773722627
650,Moll Flanders ,1996.0,0.55211437,-23.705532,2,Drama,1368.0,3.465643274853801
651,"Superweib, Das ",1996.0,-9.112346,-18.005217000000002,1,Comedy,44.0,2.5454545454545454
652,"301, 302 (301/302) ",1995.0,-3.0984547000000005,-17.72503,3,Horror|Mystery|Thriller,76.0,3.0328947368421053
653,Dragonheart ,1996.0,0.073045515,-24.912848,2,Action|Adventure|Fantasy,14192.0,3.216847519729425
654,And Nobody Weeps for Me (Und keiner weint mir nach) ,1996.0,-12.711079,-12.961095,1,Drama|Romance,17.0,2.7941176470588234
655,My Mother's Courage (Mutters Courage) ,1995.0,-12.556758,-13.37115,1,Comedy,18.0,2.2222222222222223
656,Eddie ,1996.0,-0.20826983,-24.738070999999998,2,Comedy,1198.0,2.8923205342237064
657,Yankee Zulu ,1994.0,-9.539838,-17.96387,1,Comedy|Drama,36.0,2.513888888888889
658,Billy's Holiday ,1995.0,-7.9666395,-18.751139000000002,1,Drama|Musical,49.0,3.0
659,Purple Noon (Plein soleil) ,1960.0,3.9794269,-18.507149,0,Crime|Drama|Thriller,433.0,3.6986143187066975
660,August ,1996.0,0.25482106,-22.526049,3,Drama,120.0,3.025
661,James and the Giant Peach ,1996.0,4.477669000000001,-20.929660000000002,0,Adventure|Animation|Children|Fantasy|Musical,10228.0,3.314919827923348
662,Fear ,1996.0,-0.015634801,-24.51174,2,Thriller,2792.0,3.2480300859598854
663,Kids in the Hall: Brain Candy ,1996.0,1.8858333999999999,-20.722573999999998,0,Comedy,3327.0,3.3614367297865946
664,Faithful ,1996.0,0.42919189999999996,-22.643867,2,Comedy,322.0,3.051242236024845
665,Underground ,1995.0,4.037502,-19.975922,0,Comedy|Drama|War,1148.0,3.9647212543554007
666,All Things Fair (Lust och fägring stor) ,1995.0,3.3156714,-19.036623000000002,0,Drama|Romance|War,164.0,3.4695121951219514
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) ,1996.0,-0.27666357,-24.793348,2,Action,1061.0,2.538171536286522
668,Song of the Little Road (Pather Panchali) ,1955.0,4.8035125999999995,-18.483211999999998,0,Drama,761.0,4.139947437582129
670,"World of Apu, The (Apur Sansar) ",1959.0,4.8114,-18.439335,0,Drama,765.0,4.124836601307189
671,Mystery Science Theater 3000: The Movie ,1996.0,3.6418150000000002,-21.210585000000002,0,Comedy|Sci-Fi,6361.0,3.6769375884294924
672,Tarantella ,1995.0,-11.340116499999999,-16.183474,1,Drama,27.0,2.4814814814814814
673,Space Jam ,1996.0,-0.10340833,-24.964748,2,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,9917.0,2.7134213976000807
674,Barbarella ,1968.0,0.0008083213000000001,-18.1964,3,Adventure|Comedy|Sci-Fi,3286.0,2.969872185027389
675,Hostile Intentions ,1994.0,-11.88514,-15.780593,1,Action|Drama|Thriller,28.0,2.142857142857143
676,They Bite ,1996.0,-11.158705,-16.703354,1,Comedy|Horror|Sci-Fi,28.0,2.5535714285714284
678,Some Folks Call It a Sling Blade ,1993.0,4.5867133,-20.794498,0,Drama|Thriller,2677.0,4.093388121031005
679,"Run of the Country, The ",1995.0,1.0907458,-21.351013000000002,0,Drama,97.0,3.3608247422680413
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) ",1965.0,4.1336474,-18.615234,0,Drama|Mystery|Romance|Sci-Fi|Thriller,1108.0,3.5577617328519855
681,Coup de torchon (Clean Slate) ,1981.0,3.8212028,-18.421635000000002,0,Crime,334.0,3.5808383233532934
682,Tigrero: A Film That Was Never Made ,1994.0,-3.4664214,-17.943453,3,Documentary|Drama,64.0,3.1953125
683,"Eye of Vichy, The (Oeil de Vichy, L') ",1993.0,-9.789548,-17.167175,1,Documentary,35.0,2.6714285714285713
684,Windows ,1980.0,-12.557625,-13.296434,1,Drama,21.0,2.5476190476190474
685,It's My Party ,1996.0,3.1978505,-21.275145000000002,0,Drama,536.0,3.5345149253731343
687,Country Life ,1994.0,-0.10610121,-18.016714,3,Drama|Romance,100.0,2.995
688,Operation Dumbo Drop ,1995.0,-0.11142529,-24.964996,2,Action|Adventure|Comedy|War,2963.0,2.5998987512656093
690,"Promise, The (Versprechen, Das) ",1995.0,0.22799989999999998,-22.591595,3,Drama|Romance,82.0,3.317073170731707
691,Mrs. Winterbourne ,1996.0,-0.1489064,-24.020466,2,Comedy|Romance,1172.0,3.0554607508532423
692,Solo ,1996.0,-1.0434716999999998,-24.114948000000002,2,Action|Sci-Fi|Thriller,920.0,2.3445652173913043
693,Under the Domim Tree (Etz Hadomim Tafus) ,1994.0,-10.402391999999999,-16.249903,1,Drama,27.0,2.962962962962963
694,"Substitute, The ",1996.0,-0.13033873,-24.863798000000003,2,Action|Crime|Drama,2759.0,3.004349401957231
695,True Crime ,1996.0,0.40457997,-22.678942000000003,2,Mystery|Thriller,848.0,3.1845518867924527
696,Butterfly Kiss ,1995.0,0.28584105,-17.612864000000002,3,Drama|Thriller,117.0,3.175213675213675
697,Feeling Minnesota ,1996.0,0.25352055,-22.839423999999998,2,Drama|Romance,1142.0,2.785464098073555
698,Delta of Venus ,1995.0,-0.32270122,-20.220411,3,Drama,148.0,2.7871621621621623
699,To Cross the Rubicon ,1991.0,-12.807151,-11.79027,1,Drama,17.0,2.2058823529411766
700,Angus ,1995.0,0.5028303,-22.7512,2,Comedy,1245.0,3.2590361445783134
701,Daens ,1992.0,-1.6086854,-18.347763,3,Drama,97.0,3.170103092783505
702,Faces ,1968.0,3.5290150000000002,-17.478853,0,Drama,371.0,3.7547169811320753
703,Boys ,1996.0,0.49149677,-22.344225,2,Drama,357.0,2.8739495798319328
704,"Quest, The ",1996.0,-0.22023728,-24.827192,2,Action|Adventure,1784.0,2.82987668161435
705,Cosi ,1996.0,2.998938,-19.964106,0,Comedy,430.0,3.5081395348837208
706,Sunset Park ,1996.0,0.36803707,-22.822789999999998,2,Drama,251.0,3.135458167330677
707,Mulholland Falls ,1996.0,0.19573859999999998,-23.598907,2,Crime|Drama|Thriller,4627.0,3.0714285714285716
708,"Truth About Cats & Dogs, The ",1996.0,0.52686954,-24.636847,2,Comedy|Romance,15263.0,3.4050317761907882
709,Oliver & Company ,1988.0,0.13953845,-24.155588,2,Adventure|Animation|Children|Comedy|Musical,2597.0,3.28552175587216
710,Celtic Pride ,1996.0,-0.37762794,-24.488998000000002,2,Comedy,1249.0,2.741393114491593
711,Flipper ,1996.0,-0.06338939,-24.926699,2,Adventure|Children,2120.0,2.654009433962264
712,Captives ,1994.0,2.5478167999999997,-20.842482,0,Crime|Drama|Romance|Thriller,181.0,3.5082872928176796
713,Of Love and Shadows ,1994.0,2.7816176,-20.946035000000002,0,Drama,135.0,3.462962962962963
714,Dead Man ,1995.0,4.186604,-19.821173,0,Drama|Mystery|Western,3307.0,3.9047475052918053
715,"Horseman on the Roof, The (Hussard sur le toit, Le) ",1995.0,3.9931421,-20.63394,0,Drama|Romance,614.0,3.5627035830618894
716,Switchblade Sisters ,1975.0,0.03383089,-18.784307000000002,3,Crime,301.0,2.953488372093023
717,Mouth to Mouth (Boca a boca) ,1995.0,-2.156673,-18.312908,3,Comedy,90.0,3.2222222222222223
718,"Visitors, The (Visiteurs, Les) ",1993.0,3.1439624,-20.763243,0,Comedy|Fantasy|Sci-Fi,903.0,3.4335548172757475
719,Multiplicity ,1996.0,0.015402721999999999,-24.906973,2,Comedy,7664.0,2.969206680584551
720,Wallace & Gromit: The Best of Aardman Animation ,1996.0,5.615425599999999,-20.087545000000002,0,Adventure|Animation|Comedy,8171.0,4.109472524782769
721,Halfmoon (Paul Bowles - Halbmond) ,1995.0,-12.237559,-13.736248999999999,1,Drama,18.0,3.0
722,"Haunted World of Edward D. Wood Jr., The ",1996.0,3.7814107000000003,-18.50103,0,Documentary,353.0,3.6161473087818696
723,Two Friends ,1986.0,-9.872671,-17.253113,1,Drama,33.0,3.0606060606060606
724,"Craft, The ",1996.0,-0.2872533,-24.348028,2,Drama|Fantasy|Horror|Thriller,8538.0,3.069688451628016
725,"Great White Hype, The ",1996.0,-0.02872476,-23.550522,2,Comedy,1563.0,2.8055022392834292
726,Last Dance ,1996.0,0.53999054,-22.588924,2,Drama,536.0,3.1417910447761193
727,War Stories ,1995.0,-12.209776,-14.952572,1,Documentary,25.0,3.18
728,Cold Comfort Farm ,1995.0,4.474608,-21.422297,0,Comedy,3545.0,3.816361071932299
729,"Institute Benjamenta, or This Dream People Call Human Life ",1995.0,0.22339684,-17.583744,3,Drama,103.0,3.4029126213592233
730,Low Life ,1994.0,-5.60065,-19.26736,3,Drama,70.0,3.057142857142857
731,Heaven's Prisoners ,1996.0,0.20283473,-22.977774,2,Crime|Thriller,854.0,2.9262295081967213
732,Original Gangstas ,1996.0,0.07008102,-22.82312,2,Crime,234.0,2.8055555555555554
733,"Rock, The ",1996.0,0.24653293,-24.691706,2,Action|Adventure|Thriller,31353.0,3.679536248524862
734,Getting Away With Murder ,1996.0,-7.0799413,-18.885292,3,Comedy,59.0,2.5847457627118646
735,Cemetery Man (Dellamorte Dellamore) ,1994.0,1.782125,-18.689991,0,Horror,1122.0,3.5062388591800357
736,Twister ,1996.0,0.14709088,-24.93603,2,Action|Adventure|Romance|Thriller,32446.0,3.196249152437897
737,Barb Wire ,1996.0,-0.24680565,-24.949844,2,Action|Sci-Fi,4519.0,2.1223722062403185
738,"Garçu, Le ",1995.0,-10.821653999999999,-16.015435999999998,1,Drama,24.0,3.125
739,Honey Moon (Honigmond) ,1996.0,-12.050351,-9.145697,4,Comedy,12.0,2.0416666666666665
741,Ghost in the Shell (Kôkaku kidôtai) ,1995.0,3.9166879999999997,-21.110968,0,Animation|Sci-Fi,7072.0,3.9446408371040724
742,Thinner ,1996.0,-0.57665306,-24.221825,2,Horror|Thriller,1859.0,2.735341581495428
743,Spy Hard ,1996.0,-0.2541443,-24.84241,2,Comedy,6112.0,2.738138089005236
744,Brothers in Trouble ,1995.0,-9.590583,-17.38989,1,Drama,37.0,2.972972972972973
745,Wallace & Gromit: A Close Shave ,1995.0,5.589775,-20.098914999999998,0,Animation|Children|Comedy,12073.0,4.167315497390872
746,Force of Evil ,1948.0,4.145789,-18.377604,0,Film-Noir,312.0,3.7756410256410255
747,"Stupids, The ",1996.0,-0.40056354,-24.28249,2,Comedy,1084.0,2.3325645756457565
748,"Arrival, The ",1996.0,0.07078254,-24.21313,2,Action|Sci-Fi|Thriller,5279.0,3.170960409168403
749,"Man from Down Under, The ",1943.0,-8.803915,-18.260494,1,Drama,42.0,2.7142857142857144
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964.0,5.611135,-19.905746,0,Comedy|War,23220.0,4.247286821705426
751,Careful ,1992.0,1.3563856,-16.327208,0,Comedy|Horror,156.0,3.5224358974358974
752,Vermont Is For Lovers ,1992.0,-8.926167,-18.187965,1,Comedy|Documentary|Romance,41.0,2.8292682926829267
753,"Month by the Lake, A ",1995.0,3.3293362,-20.86474,0,Comedy|Drama|Romance,520.0,3.294230769230769
754,Gold Diggers: The Secret of Bear Mountain ,1995.0,-0.36710566,-23.616447,2,Adventure|Children,361.0,2.919667590027701
755,Kim ,1950.0,3.5043716000000003,-18.872375,0,Children|Drama,152.0,3.3782894736842106
756,Carmen Miranda: Bananas Is My Business ,1994.0,0.75624377,-17.939589,0,Documentary,113.0,3.1814159292035398
757,Ashes of Time (Dung che sai duk) ,1994.0,2.7336464,-17.207573,0,Drama,216.0,3.6550925925925926
758,"Jar, The (Khomreh) ",1992.0,-11.439394,-15.092967000000002,1,Drama,25.0,2.96
759,Maya Lin: A Strong Clear Vision ,1994.0,4.1792974,-18.743292,0,Documentary,376.0,3.859042553191489
760,Stalingrad ,1993.0,3.5343494,-20.242207999999998,0,Drama|War,895.0,3.6625698324022347
761,"Phantom, The ",1996.0,-0.18777037,-24.799073999999997,2,Action|Adventure,3711.0,2.8226893020749126
762,Striptease ,1996.0,-0.08261605,-25.021763,2,Comedy|Crime,9526.0,2.4097207642242284
763,"Last of the High Kings, The (a.k.a. Summer Fling) ",1996.0,-7.156098399999999,-18.748435999999998,3,Comedy|Drama,55.0,3.0272727272727273
764,Heavy ,1995.0,3.1396747000000005,-18.256207,0,Drama|Romance,579.0,3.3678756476683938
765,Jack ,1996.0,-0.064420104,-24.908272,2,Comedy|Drama,4812.0,3.0472776392352454
766,I Shot Andy Warhol ,1996.0,4.050973,-20.882128,0,Drama,1801.0,3.453081621321488
767,"Grass Harp, The ",1995.0,3.6279519999999996,-20.261381,0,Comedy|Drama,304.0,3.5427631578947367
768,Someone Else's America ,1995.0,-9.780709,-17.4828,1,Drama,34.0,3.0
769,Marlene Dietrich: Shadow and Light ,1996.0,3.4434195,-18.002365,0,Documentary,137.0,3.5693430656934306
770,Costa Brava ,1946.0,-11.762812,-15.405753,1,Drama,27.0,2.5555555555555554
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) ",1987.0,2.8155062,-18.057056,0,Comedy|Drama,155.0,3.361290322580645
772,Quartier Mozart ,1992.0,-9.884359,-17.674978,1,Comedy,34.0,2.8970588235294117
773,Touki Bouki ,1973.0,-8.445195,-17.246986,1,Drama,36.0,3.2916666666666665
774,Wend Kuuni (a.k.a. God's Gift) ,1982.0,-9.701523,-17.193089,1,Drama,35.0,2.6714285714285713
775,Spirits of the Dead ,1968.0,-0.5419265999999999,-17.539291,3,Horror|Mystery,138.0,2.9057971014492754
776,Babyfever ,1994.0,-7.084100200000001,-18.504322,1,Comedy|Drama,47.0,2.893617021276596
777,Pharaoh's Army ,1995.0,-10.048778,-17.171633,1,War,29.0,2.8448275862068964
778,Trainspotting ,1996.0,4.485382599999999,-21.584604000000002,0,Comedy|Crime|Drama,23589.0,4.0112340497689605
779,'Til There Was You ,1997.0,-0.22979656,-22.618702,2,Drama|Romance,520.0,2.8471153846153845
780,Independence Day (a.k.a. ID4) ,1996.0,0.14699759,-24.845173000000003,2,Action|Adventure|Sci-Fi|Thriller,47048.0,3.370961571161367
781,Stealing Beauty ,1996.0,3.5389623999999995,-21.407019000000002,0,Drama,1988.0,3.425301810865191
782,"Fan, The ",1996.0,-0.3894145,-24.434553,2,Drama|Thriller,2748.0,2.8773653566229984
783,"Hunchback of Notre Dame, The ",1996.0,0.49555993,-24.7297,2,Animation|Children|Drama|Musical|Romance,10389.0,3.2548368466647415
784,"Cable Guy, The ",1996.0,-0.0010268035000000001,-23.590139999999998,2,Comedy|Thriller,14379.0,2.7027609708602824
785,Kingpin ,1996.0,1.2199155000000002,-22.622988,0,Comedy,10746.0,3.285222408337986
786,Eraser ,1996.0,0.07114751,-24.970083,2,Action|Drama|Thriller,16135.0,3.148218159281066
787,"Gate of Heavenly Peace, The ",1995.0,2.3046012000000005,-17.59069,0,Documentary,89.0,3.758426966292135
788,"Nutty Professor, The ",1996.0,0.05795633,-24.839249,2,Comedy|Fantasy|Romance|Sci-Fi,18799.0,2.8827065269429224
789,"I, the Worst of All (Yo, la peor de todas) ",1990.0,-7.4868746,-18.663685,1,Drama,47.0,3.0319148936170213
790,"Unforgettable Summer, An (Un été inoubliable) ",1994.0,1.4152331,-21.151823,0,Drama,105.0,3.5095238095238095
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",1994.0,2.6612869999999997,-19.927933,0,Documentary,113.0,3.6150442477876106
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) ",1987.0,-8.386652999999999,-18.630326999999998,1,Fantasy,48.0,2.9791666666666665
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ,1993.0,0.40084916,-18.155075,0,Drama,118.0,3.2288135593220337
794,Midnight Dancers (Sibak) ,1994.0,0.9208636999999998,-21.622307,0,Comedy|Drama,102.0,3.3676470588235294
795,Somebody to Love ,1994.0,0.34850854,-22.789620000000003,2,Drama,106.0,3.202830188679245
796,"Very Natural Thing, A ",1974.0,-8.039397,-18.562658,1,Drama,42.0,2.9404761904761907
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) ",1991.0,1.471771,-21.131523,0,Comedy,114.0,3.3640350877192984
798,Daylight ,1996.0,-0.22570091,-24.819845,2,Action|Adventure|Drama|Thriller,3056.0,2.8239528795811517
799,"Frighteners, The ",1996.0,0.5613209,-22.844013,2,Comedy|Horror|Thriller,6151.0,3.3724597626402213
800,Lone Star ,1996.0,5.046667,-20.936369,0,Drama|Mystery|Western,7196.0,4.074902723735408
801,Harriet the Spy ,1996.0,0.14303364,-23.232038,2,Children|Comedy,1630.0,3.0180981595092025
802,Phenomenon ,1996.0,0.21032584,-24.873402,2,Drama|Romance,12539.0,3.4905096100167476
803,Walking and Talking ,1996.0,3.6117022000000003,-18.618864000000002,0,Comedy|Drama|Romance,587.0,3.5715502555366268
804,She's the One ,1996.0,0.28678638,-23.401903,2,Comedy|Romance,2236.0,3.084078711985689
805,"Time to Kill, A ",1996.0,0.27612045,-24.743923000000002,2,Drama|Thriller,11684.0,3.702798699075659
806,American Buffalo ,1996.0,2.4261413,-18.875023000000002,0,Crime|Drama,563.0,3.1598579040852575
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) ",1995.0,3.1643698,-18.064188,0,Comedy|Romance,208.0,3.2548076923076925
808,Alaska ,1996.0,0.0073269484999999995,-23.731401,2,Adventure|Children,820.0,3.225
809,Fled ,1996.0,-0.32918808,-24.600107,2,Action|Adventure,1387.0,2.873467916366258
810,Kazaam ,1996.0,-0.23849325,-24.957375,2,Children|Comedy|Fantasy,1882.0,1.827577045696068
812,Magic Hunter (Büvös vadász) ,1994.0,-11.896510000000001,-15.507026999999999,1,Drama,35.0,2.414285714285714
813,Larger Than Life ,1996.0,-0.3233674,-22.839178,2,Comedy,453.0,2.760485651214128
814,"Boy Called Hate, A ",1995.0,-10.8051605,-8.27961,4,Drama,11.0,3.1363636363636362
815,Power 98 ,1996.0,-11.561859,-15.861004000000001,1,Action|Mystery|Thriller,28.0,2.017857142857143
816,Two Deaths ,1995.0,-5.3836746,-19.288057000000002,3,Drama,73.0,3.2054794520547945
818,"Very Brady Sequel, A ",1996.0,-0.08518092,-23.775759,2,Comedy,2847.0,2.625922023182297
819,Stefano Quantestorie ,1993.0,-5.600352,-19.293146,3,Comedy|Drama,57.0,3.43859649122807
820,"Death in the Garden (Mort en ce jardin, La) ",1956.0,-6.1376877,-17.592365,3,Drama,60.0,2.783333333333333
821,"Crude Oasis, The ",1995.0,-9.600796,-17.936388,1,Drama|Romance,47.0,2.9893617021276597
822,Hedd Wyn ,1992.0,-8.843017,-18.367035,1,Drama|Romance|War,35.0,3.2
823,"Collector, The (La collectionneuse) ",1967.0,-0.67709386,-16.788546,3,Drama,96.0,3.3125
824,Kaspar Hauser ,1993.0,4.195907599999999,-18.830172,0,Drama|Mystery,401.0,3.8129675810473818
825,Regular Guys (Echte Kerle) ,1996.0,-11.856933999999999,-15.262804000000001,1,Comedy|Romance,21.0,2.6666666666666665
826,Women Robbers (Diebinnen) ,1995.0,-12.848923,-12.060289,1,Drama,24.0,2.25
827,"Convent, The (O Convento) ",1995.0,1.9885751,-21.234858,0,Drama,160.0,3.134375
828,"Adventures of Pinocchio, The ",1996.0,0.07220119,-24.082773,2,Adventure|Children,1498.0,3.1688918558077437
829,Joe's Apartment ,1996.0,-0.4094923,-23.769645999999998,2,Comedy|Fantasy|Musical,1821.0,2.6765513454146075
830,"First Wives Club, The ",1996.0,0.18330456,-24.813622,2,Comedy,6585.0,3.0903568716780563
831,Stonewall ,1995.0,3.2344543999999997,-18.797194,0,Drama,221.0,3.5316742081447963
832,Ransom ,1996.0,0.22546822,-24.844658,2,Crime|Thriller,14347.0,3.4579354568899423
833,High School High ,1996.0,-0.46243596,-24.451694,2,Comedy,1427.0,2.725998598458304
834,Phat Beach ,1996.0,-0.720609,-22.859613,2,Comedy,203.0,2.645320197044335
835,Foxfire ,1996.0,0.2555333,-23.602564,2,Drama,947.0,3.1768743400211195
836,Chain Reaction ,1996.0,-0.15985863,-24.897033999999998,2,Action|Adventure|Thriller,4860.0,2.907716049382716
837,Matilda ,1996.0,0.3453468,-23.488407000000002,2,Children|Comedy|Fantasy,5294.0,3.430676237249717
838,Emma ,1996.0,4.7340136,-21.897581,0,Comedy|Drama|Romance,7938.0,3.7961073318216174
839,"Crow: City of Angels, The ",1996.0,-0.3528369,-24.672795999999998,2,Action|Thriller,3984.0,2.7321787148594376
840,House Arrest ,1996.0,-0.92500854,-23.719994,2,Children|Comedy,667.0,2.7023988005997
841,"Eyes Without a Face (Yeux sans visage, Les) ",1959.0,3.316099,-17.3982,0,Horror,459.0,3.6884531590413943
842,Tales from the Crypt Presents: Bordello of Blood ,1996.0,-0.48413083,-24.42875,2,Comedy|Horror,2014.0,2.7668818272095335
843,Lotto Land ,1995.0,-6.3874245,-19.21624,3,Drama,58.0,3.3275862068965516
844,"Story of Xinghua, The (Xinghua san yue tian) ",1994.0,3.846601,-19.628708,0,Drama,169.0,3.742603550295858
845,"Day the Sun Turned Cold, The (Tianguo niezi) ",1994.0,-2.6898668,-18.57292,3,Drama,72.0,3.4166666666666665
846,Flirt ,1995.0,3.1607293999999997,-18.41088,0,Drama,405.0,3.493827160493827
847,"Big Squeeze, The ",1996.0,-0.06485894,-22.565363,2,Comedy|Drama,114.0,2.8464912280701755
848,"Spitfire Grill, The ",1996.0,0.68000245,-23.791313,2,Drama,2062.0,3.6697381183317166
849,Escape from L.A. ,1996.0,-0.5007751,-24.413887,2,Action|Adventure|Sci-Fi|Thriller,8026.0,2.732805880887117
850,Cyclo (Xich lo) ,1995.0,3.1161587,-17.597656,0,Crime|Drama,255.0,3.5313725490196077
851,Basquiat ,1996.0,3.7413464,-20.238356,0,Drama,1617.0,3.50278293135436
852,Tin Cup ,1996.0,0.28801570000000004,-24.647357999999997,2,Comedy|Drama|Romance,10547.0,3.188299990518631
853,Dingo ,1991.0,1.5516895,-20.895926,0,Drama,112.0,3.28125
854,"Ballad of Narayama, The (Narayama Bushiko) ",1958.0,3.7531218999999996,-18.238754,0,Drama,210.0,3.6880952380952383
855,Every Other Weekend (Un week-end sur deux) ,1990.0,-9.370751,-18.049454,1,Drama,35.0,2.8142857142857145
856,Mille bolle blu ,1993.0,-5.337276,-19.081615,3,Comedy,58.0,3.3879310344827585
857,Crows and Sparrows (Wuya yu maque) ,1949.0,-8.651246,-18.513596,1,Drama,45.0,3.2555555555555555
858,"Godfather, The ",1972.0,5.2995205,-20.557045000000002,0,Crime|Drama,41355.0,4.364732196832306
859,"Hippie Revolution, The ",1996.0,-12.685197,-10.775286,4,Documentary,15.0,2.3333333333333335
860,"Maybe, Maybe Not (Bewegte Mann, Der) ",1994.0,3.5730239999999998,-19.955811999999998,0,Comedy,362.0,3.527624309392265
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) ,1992.0,0.70444494,-23.017329999999998,2,Action|Comedy|Crime|Thriller,2527.0,3.4509299564701226
862,Manny & Lo ,1996.0,3.7043703000000003,-19.471409,0,Drama,362.0,3.611878453038674
864,"Wife, The ",1995.0,-0.7383201,-17.606005,3,Comedy|Drama,85.0,3.3058823529411763
865,Small Faces ,1996.0,0.52731603,-17.813437,0,Drama,100.0,3.31
866,Bound ,1996.0,4.109932,-20.980179,0,Crime|Drama|Romance|Thriller,6230.0,3.7325040128410913
867,Carpool ,1996.0,-2.5922394,-22.594994,2,Comedy|Crime,335.0,2.3492537313432837
868,Death in Brunswick ,1991.0,0.5838104000000001,-21.939204999999998,3,Comedy,87.0,3.1436781609195403
869,Kansas City ,1996.0,1.409578,-20.902916,0,Crime|Drama|Musical|Thriller,568.0,3.0950704225352115
870,Gone Fishin' ,1997.0,-4.1691175000000005,-21.163304999999998,3,Comedy,465.0,2.2440860215053764
871,Lover's Knot ,1996.0,-6.2152505,-19.30537,3,Comedy,60.0,3.225
872,Vive L'Amour (Ai qing wan sui) ,1994.0,-5.333843,-17.120247,3,Drama,61.0,3.4754098360655736
873,Shadow of Angels (Schatten der Engel) ,1976.0,-9.252848,-18.218899,1,Drama,41.0,2.9634146341463414
874,Killer: A Journal of Murder ,1995.0,-3.9216278,-18.577713,3,Crime|Drama,73.0,3.0753424657534247
875,Nothing to Lose ,1994.0,0.45140159999999996,-21.882960999999998,2,Action|Crime|Drama,524.0,3.4236641221374047
876,Supercop 2 (Project S) (Chao ji ji hua) ,1993.0,-1.9188957999999998,-19.840776,3,Action|Comedy|Crime|Thriller,300.0,2.675
877,Girls Town ,1996.0,1.3043274,-17.945913,0,Comedy|Drama,167.0,3.2005988023952097
878,Bye-Bye ,1995.0,-11.185606,-16.045370000000002,1,Drama,28.0,2.7857142857142856
879,"Relic, The ",1997.0,-0.51667535,-24.320694,2,Horror|Thriller,2200.0,2.8238636363636362
880,"Island of Dr. Moreau, The ",1996.0,-0.48614982,-24.480495,2,Sci-Fi|Thriller,5420.0,2.477859778597786
881,First Kid ,1996.0,-0.36831343,-24.564245,2,Children|Comedy,1107.0,2.848238482384824
882,"Trigger Effect, The ",1996.0,0.39792812,-22.75449,2,Drama|Thriller,820.0,3.002439024390244
